,Unnamed: 0,title,publication date,subject,journal,DOI,author,abstract,from_database,tfidf_score
4775,8306,"
Neuropsychological Testing and Machine Learning Distinguish Alzheimer’s Disease from Other Causes for Cognitive Impairment
","
Frontiers in Aging Neuroscience, April 2017
",,,https://doi.org/10.3389/fnagi.2017.00114,,"With promising results in recent treatment trials for Alzheimer's disease (AD), it becomes",frontiersin,0.32850125325955215
4762,8217,"
A Method of Q-Matrix Validation for the Linear Logistic Test Model
","
Frontiers in Psychology, May 2017
",,,https://doi.org/10.3389/fpsyg.2017.00897,,The linear logistic test model (LLTM) is a well-recognized psychometric model for examining the,frontiersin,0.32792644310321073
2590,2845,Diagnostic Validity of the Generalized Anxiety Disorder - 7 (GAD-7) among Pregnant Women.,2015-04-27 00:00:00,,PloS one,10.1371/journal.pone.0125096,Qiu-Yue Zhong,"Generalized anxiety disorder (GAD) during pregnancy is associated with several adverse maternal and perinatal outcomes. A reliable and valid screening tool for GAD should lead to earlier detection and treatment. Among pregnant Peruvian women, a brief screening tool, the GAD-7, has not been validated. This study aims to evaluate the reliability and validity of the GAD-7.",pubmed,0.32779583996795475
1559,1715,The many-facet Rasch model in the analysis of the go/no-go association task.,,,Behavior research methods,10.3758/BRM.42.4.944,Michelangelo Vianello,"This article provides a many-facet Rasch measurement (MFRM) analysis of go/no-go association task (GNAT)-based measures of implicit attitudes toward sweet and salty food. We describe the statistical model and the strategy we adopted to score the GNAT, and we emphasize that, when analyzing implicit measures, MFRM indexes have to be interpreted in a peculiar way. In comparison with traditional scoring algorithms, an MFRM analysis of implicit measures provides some additional information and suffers from fewer limitations and assumptions. MFRM might help to overcome some limitations of current implicit measures, since it directly addresses some known issues and potential confounds, such as those related to a rational zero point, to the arbitrariness of the metric, and to participants' task-set switching ability.",pubmed,0.3265866202712098
2351,2583,Falls efficacy scale-international: a cross-sectional validation in people with multiple sclerosis.,2012-12-13 00:00:00,,Archives of physical medicine and rehabilitation,10.1016/j.apmr.2012.10.034,Rob van Vliet,To evaluate psychometric properties of 16-item and 7-item Falls Efficacy Scale-International (FES-I) in people with multiple sclerosis (MS).,pubmed,0.3261746350559769
4782,8365,"
Semantic Function in Mild Cognitive Impairment
","
Frontiers in Psychology, January 2020
",,,https://doi.org/10.3389/fpsyg.2019.03041,,#,frontiersin,0.3256358362311355
4792,8602,"
Neuropsychological Consequences of Chronic Drug Use: Relevance to Treatment Approaches
","
Frontiers in Psychiatry, January 2016
",,,https://doi.org/10.3389/fpsyt.2015.00189,,Heavy use of drugs impacts of the daily activities of individuals in these activities. Several,frontiersin,0.3242656090193399
4771,8288,"
Subjective Memory Ability and Long-Term Forgetting in Patients Referred for Neuropsychological Assessment
","
Frontiers in Psychology, May 2016
",,,https://doi.org/10.3389/fpsyg.2016.00605,,It has been suggested that the memory complaints of patients who are not impaired on formal memory,frontiersin,0.3242382651101763
4773,8300,"
Psychometric Properties of the Spanish Version of the Goal Orientation Scales in Ecuadorian Undergraduate Students
","
Frontiers in Psychology, November 2020
",,,https://doi.org/10.3389/fpsyg.2020.597934,,#,frontiersin,0.3231922408205418
4778,8332,"
Screening for Reading Difficulties: Comparing Eye Tracking Outcomes to Neuropsychological Assessments
","
Frontiers in Education, March 2021
",,,https://doi.org/10.3389/feduc.2021.643232,,#,frontiersin,0.3217731509346398
1281,1410,The relationship between fatigue and other clinical features of multiple sclerosis.,2010-12-06 00:00:00,,"Multiple sclerosis (Houndmills, Basingstoke, England)",10.1177/1352458510392262,Roger J Mills,"There has been considerable debate regarding the precise relationships between fatigue in multiple sclerosis (MS) and disease-related factors, such as disability, sleep disturbance, depression, age and sex. Existing studies give conflicting information.",pubmed,0.3214999564260422
4763,8218,"
New Perspectives in Computing the Point of Subjective Equality Using Rasch Models
","
Frontiers in Psychology, December 2019
",,,https://doi.org/10.3389/fpsyg.2019.02793,,#,frontiersin,0.32022674655506633
3271,3594,Validity of the TIMPSI for estimating concurrent performance on the test of infant motor performance.,,,Pediatric physical therapy : the official publication of the Section on Pediatrics of the American Physical Therapy Association,10.1097/PEP.0b013e31815f66a6,Suzann K Campbell,"The TIMPSI, a short version of the Test of Infant Motor Performance (TIMP), is used for screening. The project was designed to compare concurrent TIMPSI scores with those on the TIMP and recommend cutscores for clinical decision making.",pubmed,0.3187354303756925
4751,5765,Affective state and learning environment based analysis of students’ performance in online assessment,2021-06-01 00:00:00,,,10.1016/j.ijcce.2020.12.003,"{'ORCID': 'http://orcid.org/0000-0002-1037-8926', 'authenticated-orcid': False, 'given': 'Parneet', 'family': 'Kaur', 'sequence': 'first', 'affiliation': []}",,crossref,0.3182270202952015
4747,5245,3 The relation of performance assessment to quality management,2021-12-31 00:00:00,,,10.1515/9783110720105-004,"{'given': 'Janko', 'family': 'Kersnik', 'sequence': 'first', 'affiliation': []}",,crossref,0.31612539299867487
2879,3162,Identifying premature infants at high and low risk for motor delays using motor performance testing and MRS.,,,Journal of pediatric rehabilitation medicine,10.3233/PRM-140291,Patty Coker-Bolt,"To determine specific motor skills in premature infants, match those that correlate with standards tests of motor performance, and MRS measures of abnormal brain biochemistry.",pubmed,0.3146099087720829
4754,6418,Cognitive behavioural therapy for insomnia for patients with co-morbid generalized anxiety disorder: An open trial on clinical outcomes and putative mechanisms,2021-01-01 00:00:00,,Behavioural and Cognitive Psychotherapy,10.1017/S1352465821000023,,,scopus,0.3145338745159451
4757,7445,Comparative Study on Different Approaches in Keyword Extraction,2020-03-01 00:00:00,,"Proceedings of the 4th International Conference on Computing Methodologies and Communication, ICCMC 2020",10.1109/ICCMC48092.2020.ICCMC-00013,,,scopus,0.3144843798291285
4750,5641,Assessment of precautionary measures against COVID-19 in Indonesian workplaces,,,,10.11591/ijphs.v10i2.20663,"{'given': 'Muhammad Ricky', 'family': 'Pratama', 'sequence': 'first', 'affiliation': []}","<jats:p>As the coronavirus disease 19 (COVID-19) pandemic spread across Indonesia, the precautionary measures have been taken by nearly all stakeholders, including industries and employers. The purpose of this study is to assess the measures took against COVID-19 pandemic in the workplaces across the country. This research involved participants from 103 different companies using a questionnaire adapted from Better Work Indonesia (BWI), occupational safety and health association (OSHA) and centers for disease control and prevention (CDC) COVID-19 guidelines. The data analysis conducted with descriptive statistics that resulted with the following key findings. Indonesian companies have taken precautionary measures against COVID-19 at their workplace. Most aspects of COVID-19 preventive measures: policy and procedure, operational aspect, health and safety, and external activities have been observed by the vast majority of the subjects. This study found that among 30 COVID-19 programs, the emergency exercise at work was the only one that had not been conducted by more than half of respondents. As the number of active cases still growing at the time this study conducted, all precautionary measures against COVID-19 shall be carried out with consistency by the company management).</jats:p>",crossref,0.3142193158523529
2810,3083,HIV infection and cerebral small vessel disease are independently associated with brain atrophy and cognitive impairment.,,,"AIDS (London, England)",10.1097/QAD.0000000000002193,Ryan Sanford,The objective of this study is to investigate whether cerebral small vessel disease (CSVD) is more common in virologically suppressed HIV-positive participants compared with HIV-negative controls and examine the potential synergistic effects of HIV and CSVD on brain structure and cognition.,pubmed,0.31312132787620267
4748,5322,The Implementation of Portfolio Assessment to Increase Critical Thinking Ability for High School Students on Human Coordination System Material,,,,10.15294/jise.v9i3.41065,"{'given': 'Annisa', 'family': 'Tiara Linanti', 'sequence': 'first', 'affiliation': []}","<jats:p>Critical thinking has an essential role in the development of 21st-century skills to form students who have a deep understanding of the subject being studied. The use of portfolio assessment is believed to be a means of mastering a subject. This study was aimed to analyze whether the implementation of portfolio assessment in Biology learning in human coordination systems material can improve students' critical thinking skills. This study used a pretest and posttest control group design. Based on the results of the analysis, it was found that the means posttest score of students' critical thinking skills in the experimental class was 78.28, and the control class was 63.36. The Independent Sample T-Test showed a significant mean difference between the experimental class and the control class. The improvement of critical thinking skills by implementing portfolio assessment was better than the control class. The regression test showed that the contribution of the portfolio assessment to the improvement of critical thinking skills was 19.1%. The results of the analysis showed that the portfolio assessment distributed students in three categories of critical thinking skills were 59.4% in the enough category, 31.3% in the good category, and 9.4% in the very good category. The conclusion is that the implementation of portfolio assessment has a positive effect on increasing students' critical thinking skills in the human coordination system material.</jats:p>",crossref,0.3125355951830504
